time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-10-17T20:15:37.000Z,4.63726613,-74.08269845,2549,13,,0,10,gps,,,,11,,,,26,
2019-10-17T20:15:40.000Z,4.63727629,-74.08268496,2550,12,,0,6,gps,0.9,0.9,1.3,11,,,,26,
2019-10-17T20:15:44.000Z,4.63728587,-74.08267969,2550,12,,0,7,gps,1,1,1.4,11,,,,26,
2019-10-17T20:15:47.000Z,4.63728589,-74.08267968,2550,13,,0,0,gps,1,1,1.4,11,,,,26,
2019-10-17T20:15:50.000Z,4.63725825,-74.08270067,2552,11,,0,6,gps,1,,,11,,,,26,
2019-10-17T20:15:53.000Z,4.63726504,-74.08269525,2551,12,,0,5,gps,1.6,1,1.9,11,,,,26,
2019-10-17T20:15:56.000Z,4.63726442,-74.08269576,2551,12,,0,5,gps,1.7,1,2,11,,,,26,
2019-10-17T20:15:59.000Z,4.63726434,-74.08269581,2551,12,,0,6,gps,1.7,,,11,,,,26,
2019-10-17T20:16:02.000Z,4.63726433,-74.08269577,2551,12,,0,6,gps,1.7,1,2,11,,,,26,
2019-10-17T20:16:05.000Z,4.63726398,-74.08269594,2552,13,,0,6,gps,,,,11,,,,26,
2019-10-17T20:16:08.000Z,4.637264,-74.08269591,2552,12,,0,6,gps,1.2,1,1.5,11,,,,26,
2019-10-17T20:16:11.000Z,4.63726414,-74.08269582,2552,12,,0,8,gps,1.1,0.9,1.4,11,,,,26,
2019-10-17T20:16:14.000Z,4.63726407,-74.0826959,2552,13,,0,5,gps,1.3,0.9,1.6,11,,,,26,
2019-10-17T20:16:17.000Z,4.63726413,-74.08269595,2552,13,,0,5,gps,1.3,,,11,,,,26,
2019-10-17T20:16:20.000Z,4.63726424,-74.08269588,2552,14,,0,5,gps,1.1,1,1.4,11,,,,26,
2019-10-17T20:16:25.000Z,4.63726427,-74.08269587,2552,16,,0,7,gps,1,1,1.4,11,,,,26,
2019-10-17T20:16:29.000Z,4.63726411,-74.08269598,2552,14,,0,9,gps,1.6,1,1.8,11,,,,26,
2019-10-17T20:16:32.000Z,4.63726409,-74.082696,2552,15,,0,5,gps,1.6,1,1.9,11,,,,26,
2019-10-17T20:16:35.000Z,4.63726362,-74.0826965,2552,14,,0,6,gps,1.1,1,1.5,11,,,,26,
2019-10-17T20:16:38.000Z,4.63726353,-74.08269656,2552,14,,0,8,gps,0.9,0.9,1.3,11,,,,26,
2019-10-17T20:16:42.000Z,4.63726321,-74.0826968,2552,14,,0,4,gps,0.9,0.9,1.3,11,,,,26,
2019-10-17T20:16:45.000Z,4.63726278,-74.08269707,2552,13,,0,5,gps,0.9,1,1.3,11,,,,26,
2019-10-17T20:16:48.000Z,4.63726275,-74.08269712,2552,14,,0,4,gps,0.9,,,11,,,,26,
2019-10-17T20:16:52.000Z,4.6372627,-74.08269709,2552,20,,0,5,gps,1.4,1,1.7,11,,,,25,
2019-10-17T20:16:56.000Z,4.63726273,-74.08269693,2552,14,,0,8,gps,0.7,0.9,1.2,11,,,,25,
2019-10-17T20:16:59.000Z,4.63726272,-74.08269697,2552,13,,0,5,gps,0.7,0.9,1.2,11,,,,25,
2019-10-17T20:17:02.000Z,4.63726272,-74.08269697,2552,13,,0,0,gps,0.7,0.9,1.2,11,,,,25,
2019-10-17T20:17:06.000Z,4.63726266,-74.082697,2552,14,,0,6,gps,1.1,1,1.5,11,,,,25,
2019-10-17T20:17:09.000Z,4.63726267,-74.082697,2552,15,,0,3,gps,1.1,1,1.5,11,,,,25,
