time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-10-11T17:01:31.430Z,4.636485,-74.0847948,2580.60009765625,26.071,,,0,network,,,,,,,,62,
2019-10-11T17:02:22.755Z,4.636392,-74.0848171,2580.5,30.016,,,0,network,,,,,,,,61,
2019-10-11T17:03:00.574Z,4.6363981,-74.0848319,2580.5,23.958,,,0,network,,,,,,,,61,
2019-10-11T17:03:31.778Z,4.6363201,-74.0848745,2580.60009765625,24.885,,,0,network,,,,,,,,61,
2019-10-11T17:04:02.883Z,4.6363539,-74.0848547,2580.60009765625,22.845,,,0,network,,,,,,,,61,
2019-10-11T17:04:39.000Z,4.63668609,-74.08451767,2594.130615234375,12.864,,0.0,0,gps,1.3,0.8,1.5,11.0,,,,61,
2019-10-11T17:05:10.625Z,4.6367969,-74.08468,2580.5,38.658,,,0,network,,,,,,,,61,
2019-10-11T17:05:41.456Z,4.6364586,-74.084831,2580.60009765625,23.867,,,0,network,,,,,,,,61,
2019-10-11T17:06:12.414Z,4.6364608,-74.0848265,2580.5,23.862,,,0,network,,,,,,,,60,
2019-10-11T17:06:51.000Z,4.63667951,-74.08455753,2587.264404296875,19.296001,,0.0,0,gps,1.3,0.9,1.6,11.0,,,,60,
2019-10-11T17:07:42.171Z,4.6365413,-74.0847372,2580.60009765625,25.501,,,0,network,,,,,,,,60,
2019-10-11T17:08:12.929Z,4.6364032,-74.0848276,2580.5,23.383,,,0,network,,,,,,,,60,
2019-10-11T17:09:00.808Z,4.6364306,-74.0847866,2580.5,25.178,,,0,network,,,,,,,,60,
2019-10-11T17:09:31.595Z,4.6365587,-74.0846583,2580.60009765625,25.387,,,0,network,,,,,,,,60,
2019-10-11T17:10:07.717Z,4.6365817,-74.0846961,2580.60009765625,23.683,,,0,network,,,,,,,,58,
2019-10-11T17:10:44.684Z,4.6363233,-74.0848684,2580.60009765625,23.083,,,0,network,,,,,,,,58,
2019-10-11T17:11:16.267Z,4.6364221,-74.084825,2580.60009765625,23.814,,,0,network,,,,,,,,58,
2019-10-11T17:12:01.032Z,4.6364925,-74.084792,2580.60009765625,25.477,,,0,network,,,,,,,,58,
2019-10-11T17:12:31.748Z,4.6364851,-74.0847921,2580.60009765625,25.513,,,0,network,,,,,,,,58,
2019-10-11T17:13:02.382Z,4.6364961,-74.084784,2580.5,23.469,,,0,network,,,,,,,,58,
2019-10-11T17:13:33.587Z,4.6365016,-74.0847349,2580.5,23.009,,,0,network,,,,,,,,58,
2019-10-11T17:14:08.000Z,4.6366594,-74.08475774,2558.453369140625,21.44,20.8,0.4,0,gps,1.3,0.9,1.6,11.0,,,,58,
2019-10-11T17:14:38.843Z,4.636532,-74.0847455,2580.60009765625,26.426,,,0,network,,,,,,,,58,
2019-10-11T17:15:12.211Z,4.636533,-74.084745,2580.60009765625,23.998,,,0,network,,,,,,,,58,
2019-10-11T17:16:00.596Z,4.6365446,-74.0847167,2580.60009765625,24.099,,,0,network,,,,,,,,58,
2019-10-11T17:16:43.914Z,4.636529,-74.0847232,2580.5,24.229,,,0,network,,,,,,,,57,
2019-10-11T17:17:15.163Z,4.6365543,-74.084714,2580.60009765625,22.316,,,0,network,,,,,,,,57,
2019-10-11T17:18:00.584Z,4.636546,-74.084759,2580.5,22.766,,,0,network,,,,,,,,57,
2019-10-11T17:18:31.266Z,4.6365408,-74.0847827,2580.60009765625,23.953,,,0,network,,,,,,,,57,
2019-10-11T17:19:01.975Z,4.6364939,-74.0847915,2580.60009765625,23.581,,,0,network,,,,,,,,57,
2019-10-11T17:19:32.693Z,4.6363871,-74.0848558,2580.5,22.949,,,0,network,,,,,,,,57,
2019-10-11T17:20:03.454Z,4.6366107,-74.0847837,2580.60009765625,28.519,,,0,network,,,,,,,,57,
2019-10-11T17:20:38.000Z,4.63689436,-74.08477948,2578.90478515625,17.152,,0.0,0,gps,0.8,0.8,1.1,11.0,,,,56,
2019-10-11T17:21:12.555Z,4.6364616,-74.084819,2580.5,24.936,,,0,network,,,,,,,,56,
2019-10-11T17:22:00.548Z,4.6365454,-74.0847361,2580.60009765625,22.865,,,0,network,,,,,,,,56,
2019-10-11T17:22:31.393Z,4.6365442,-74.0847404,2580.60009765625,23.21,,,0,network,,,,,,,,56,
2019-10-11T17:23:02.105Z,4.6363377,-74.0849099,2580.5,24.597,,,0,network,,,,,,,,56,
2019-10-11T17:23:32.903Z,4.6364643,-74.0848223,2580.60009765625,25.625,,,0,network,,,,,,,,56,
2019-10-11T17:24:03.917Z,4.6365237,-74.0847443,2580.60009765625,23.288,,,0,network,,,,,,,,56,
2019-10-11T17:24:34.784Z,4.6364105,-74.0848166,2580.60009765625,25.169,,,0,network,,,,,,,,55,
2019-10-11T17:25:10.142Z,4.6364959,-74.0847871,2580.60009765625,28.577,,,0,network,,,,,,,,55,
2019-10-11T17:26:01.060Z,4.6365032,-74.0847823,2580.5,28.402,,,0,network,,,,,,,,55,
2019-10-11T17:26:31.845Z,4.6364982,-74.084772,2580.60009765625,26.581,,,0,network,,,,,,,,55,
2019-10-11T17:27:02.986Z,4.636522,-74.084744,2580.7001953125,25.26,,,0,network,,,,,,,,55,
2019-10-11T17:27:53.927Z,4.636545,-74.0846703,2580.60009765625,23.902,,,0,network,,,,,,,,54,
2019-10-11T17:28:24.956Z,4.636548,-74.0847326,2580.60009765625,22.766,,,0,network,,,,,,,,54,
2019-10-11T17:29:00.669Z,4.6365039,-74.0847678,2580.60009765625,23.389,,,0,network,,,,,,,,54,
2019-10-11T17:29:43.452Z,4.636513,-74.0847721,2580.60009765625,24.3,,,0,network,,,,,,,,54,
2019-10-11T17:30:28.743Z,4.6365697,-74.0846588,2580.60009765625,28.601,,,0,network,,,,,,,,54,
2019-10-11T17:31:12.036Z,4.636542,-74.0847856,2584.300048828125,22.876,,,0,network,,,,,,,,54,
2019-10-11T17:36:13.066Z,4.6364737,-74.0847851,2587.60009765625,23.313,,,0,network,,,,,,,,52,
2019-10-11T17:36:46.203Z,4.6364854,-74.0848477,2587.400146484375,24.237,,,0,network,,,,,,,,52,
2019-10-11T17:37:20.073Z,4.6365049,-74.0848482,2587.400146484375,23.274,,,0,network,,,,,,,,52,
2019-10-11T17:37:51.714Z,4.6364605,-74.0848498,2587.400146484375,23.645,,,0,network,,,,,,,,52,
2019-10-11T17:38:26.836Z,4.6364386,-74.0848327,2587.400146484375,22.643,,,0,network,,,,,,,,52,
2019-10-11T17:39:00.926Z,4.6365195,-74.084825,2587.60009765625,24.03,,,0,network,,,,,,,,52,
2019-10-11T17:39:32.303Z,4.6365198,-74.0848235,2587.400146484375,23.918,,,0,network,,,,,,,,52,
2019-10-11T17:40:03.431Z,4.6364168,-74.0848327,2587.400146484375,22.64,,,0,network,,,,,,,,51,
2019-10-11T17:40:34.573Z,4.6363578,-74.0848767,2587.60009765625,22.864,,,0,network,,,,,,,,51,
2019-10-11T17:41:12.909Z,4.6364383,-74.0848561,2587.400146484375,23.258,,,0,network,,,,,,,,51,
2019-10-11T17:41:47.454Z,4.6364495,-74.0848364,2587.400146484375,22.538,,,0,network,,,,,,,,51,
2019-10-11T17:42:18.663Z,4.6364539,-74.0849,2587.400146484375,25.171,,,0,network,,,,,,,,51,
2019-10-11T17:42:49.741Z,4.6365103,-74.084868,2587.400146484375,26.474,,,0,network,,,,,,,,51,
2019-10-11T17:43:20.852Z,4.6365027,-74.0848489,2587.400146484375,26.388,,,0,network,,,,,,,,50,
2019-10-11T17:44:01.018Z,4.636512,-74.0848517,2587.400146484375,26.494,,,0,network,,,,,,,,50,
2019-10-11T17:44:32.084Z,4.6364808,-74.0848325,2587.60009765625,23.566,,,0,network,,,,,,,,50,
2019-10-11T17:45:11.174Z,4.6364556,-74.0848334,2587.60009765625,22.479,,,0,network,,,,,,,,50,
2019-10-11T17:51:10.431Z,4.636506,-74.0848119,2587.60009765625,26.23,,,0,network,,,,,,,,48,
2019-10-11T17:57:10.312Z,4.6365246,-74.0848099,2587.60009765625,23.935,,,0,network,,,,,,,,47,
2019-10-11T18:03:10.412Z,4.6365236,-74.0848147,2587.60009765625,23.944,,,0,network,,,,,,,,45,
2019-10-11T18:09:10.428Z,4.636522,-74.0847984,2587.400146484375,26.136,,,0,network,,,,,,,,44,
2019-10-11T18:14:06.210Z,4.63699096,-74.08523442,2573.97021484375,10.72,33.2,0.66,0,gps,1.0,0.8,1.2,11.0,,,,42,
