"time","lat","lon","elevation","accuracy","bearing","speed","satellites","provider","hdop","vdop","pdop","geoidheight","ageofdgpsdata","dgpsid","activity","battery","annotation"
"2019-10-10T18:28:11.779Z","4.6380612","-74.082651","2579.6000976562","35.527","","","0","network","","","","","","","","79",""
"2019-10-10T18:25:11.000Z","4.6380233333333","-74.082751666667","2576.7","6.2","224.26","0.1621375","0","gps","0.8","0.87","1.18","3.4","","","","79",""
"2019-10-10T18:25:46.000Z","4.6379","-74.08266","2580.3","9","0","0","7","gps","0.93","0.91","1.3","3.4","","","","79",""
"2019-10-10T18:26:19.000Z","4.63801","-74.08283","2550.6","5.3","357.95","0.08595861","9","gps","0.76","0.85","1.14","3.4","","","","79",""
"2019-10-10T18:26:54.000Z","4.638035","-74.082813333333","2551.8","7.6","20.4","0.19713861","0","gps","1.08","0.91","1.41","3.4","","","","79",""
"2019-10-10T18:27:34.000Z","4.6379683333333","-74.082743333333","2557.5","7.6","119.62","0.08544389","0","gps","1.08","0.91","1.41","3.4","","","","79",""
"2019-10-10T18:28:14.000Z","4.638235","-74.082728333333","2591.9","7.7","192.55","0.472515","7","gps","0.85","0.89","1.23","3.4","","","","79",""
"2019-10-10T18:28:56.000Z","4.6380583333333","-74.082548333333","2561.7","10.5","64.64","1.8169694","5","gps","1.19","0.94","1.52","3.4","","","","79",""
"2019-10-10T18:29:30.000Z","4.6382266666667","-74.082228333333","2560.1","9.6","0","0","0","gps","1.14","0.9","1.45","3.4","","","","79",""
"2019-10-10T18:33:37.358Z","4.6382584","-74.0822901","2579.3000488281","24.564","","","0","network","","","","","","","","79",""
"2019-10-10T18:30:39.000Z","4.6382083333333","-74.082161666667","2577.3","10.6","0","0","0","gps","1.19","0.94","1.52","3.4","","","","79",""
"2019-10-10T18:34:46.302Z","4.6383425","-74.0821108","2578.8000488281","37.622","","","0","network","","","","","","","","79",""
"2019-10-10T18:35:18.577Z","4.6384809","-74.0815326","2581.2001953125","25.715","","","0","network","","","","","","","","79",""
"2019-10-10T18:32:17.000Z","4.638915","-74.081501666667","2569.7","9.1","18.35","1.5524023","0","gps","1.01","0.93","1.37","3.4","","","","79",""
"2019-10-10T18:36:25.468Z","4.6389367","-74.0809874","2579.4001464844","32.291","","","0","network","","","","","","","","78",""
"2019-10-10T18:36:56.992Z","4.6388635","-74.0819202","2578","25.532","","","0","network","","","","","","","","78",""
"2019-10-10T18:34:08.000Z","4.6400533333333","-74.081853333333","2580.7","11.8","0","0","0","gps","1.02","0.91","1.37","3.4","","","","78",""
"2019-10-10T18:34:44.000Z","4.6403583333333","-74.081841666667","2573.7","13.9","0","0","5","gps","1.29","0.96","1.6","3.4","","","","78",""
"2019-10-10T18:35:29.000Z","4.6409183333333","-74.081753333333","2547.1","10.7","0","0","5","gps","1.33","0.93","1.62","3.4","","","","78",""
"2019-10-10T18:36:35.000Z","4.6410466666667","-74.08167","2580.4","7.7","0","0","7","gps","0.85","0.88","1.22","3.4","","","","78",""
"2019-10-10T18:37:39.000Z","4.6409533333333","-74.081623333333","2591.2","10.9","0","0","0","gps","2.72","0.95","2.88","3.4","","","","78",""
"2019-10-10T18:38:31.000Z","4.6409016666667","-74.081646666667","2586.4","12.3","0","0","0","gps","2.94","0.95","3.08","3.4","","","","78",""
"2019-10-10T18:39:31.000Z","4.6410733333333","-74.08169","2555.8","7.5","0","0","6","gps","1.04","0.92","1.39","3.4","","","","78",""
"2019-10-10T18:42:00.000Z","4.64091","-74.081485","2590.6","7.9","0","0","0","gps","1.45","0.92","1.72","3.4","","","","78",""
"2019-10-10T18:42:35.000Z","4.6414333333333","-74.081873333333","2575.8","16.8","0","0","5","gps","1.05","0.93","1.4","3.4","","","","78",""
"2019-10-10T18:46:43.048Z","4.6410872","-74.0817286","2577.7001953125","22.394","","","0","network","","","","","","","","78",""
"2019-10-10T18:47:14.571Z","4.6410913","-74.0817275","2577.5","23.05","","","0","network","","","","","","","","78",""
"2019-10-10T18:47:46.003Z","4.6410888","-74.081739","2577.5","22.438","","","0","network","","","","","","","","78",""
"2019-10-10T18:48:17.538Z","4.6410964","-74.0817254","2577.7001953125","22.532","","","0","network","","","","","","","","77",""
"2019-10-10T18:48:48.968Z","4.6410945","-74.0817285","2577.7001953125","22.529","","","0","network","","","","","","","","77",""
"2019-10-10T18:49:20.359Z","4.641163","-74.0817089","2577.7001953125","24.068","","","0","network","","","","","","","","77",""
"2019-10-10T18:49:52.564Z","4.6411821","-74.0816957","2577.7001953125","24.049","","","0","network","","","","","","","","77",""
"2019-10-10T18:50:24.650Z","4.6412675","-74.0816062","2577.5","32.663","","","0","network","","","","","","","","77",""
"2019-10-10T18:47:30.000Z","4.6408433333333","-74.0815","2554.9","8.5","188.3","0","0","gps","0.94","0.91","1.31","3.4","","","","77",""
"2019-10-10T18:48:12.000Z","4.6405633333333","-74.083481666667","2084.8","18.2","0","0","0","gps","1.14","0.99","1.51","3.4","","","","77",""
"2019-10-10T18:52:21.314Z","4.6397058","-74.081836","2577.8000488281","34.147","","","0","network","","","","","","","","77",""
"2019-10-10T18:49:22.000Z","4.639965","-74.081553333333","2552.8","8.2","37.79","0.29699472","6","gps","1.28","0.93","1.58","3.4","","","","77",""
"2019-10-10T18:53:29.255Z","4.6394473","-74.0818295","2577.8000488281","30.888","","","0","network","","","","","","","","77",""
"2019-10-10T18:50:27.000Z","4.639835","-74.081325","2606.6","5.5","157.65","0.100885555","0","gps","0.8","0.9","1.21","3.4","","","","76",""
"2019-10-10T18:51:03.000Z","4.639625","-74.08166","2549.3","22.4","0","0","4","gps","1.49","0.94","1.76","3.4","","","","76",""
"2019-10-10T18:51:39.000Z","4.639395","-74.081455","2574.9","7.9","166.55","0.69281614","7","gps","1.06","0.91","1.4","3.4","","","","76",""
"2019-10-10T18:55:46.751Z","4.6387794","-74.0817397","2578.8000488281","27.433","","","0","network","","","","","","","","76",""
"2019-10-10T18:56:18.557Z","4.6386182","-74.0817204","2579.4001464844","23.822","","","0","network","","","","","","","","76",""
"2019-10-10T18:56:50.441Z","4.6385733","-74.0818054","2579.4001464844","25.32","","","0","network","","","","","","","","76",""
"2019-10-10T18:57:22.688Z","4.6385585","-74.0818572","2578.8000488281","23.452","","","0","network","","","","","","","","76",""
"2019-10-10T18:54:40.000Z","4.63786","-74.081813333333","2571","19.4","0","0","5","gps","1.42","1","1.73","3.4","","","","76",""
"2019-10-10T18:58:47.449Z","4.6378331","-74.0816971","2580.2001953125","26.975","","","0","network","","","","","","","","76",""
"2019-10-10T18:55:46.000Z","4.6376283333333","-74.081868333333","2527","6.5","82.91","0.10706222","0","gps","0.92","0.93","1.31","3.4","","","","76",""
"2019-10-10T18:56:19.000Z","4.6376883333333","-74.081886666667","2534.1","7.1","358.7","0.46736777","0","gps","0.98","0.93","1.36","3.4","","","","76",""
"2019-10-10T19:00:27.240Z","4.6378146","-74.0818873","2579.7001953125","23.17","","","0","network","","","","","","","","76",""
"2019-10-10T18:57:24.000Z","4.6378116666667","-74.081778333333","2564.7","9.1","127.74","0.6181814","0","gps","1.01","0.92","1.36","3.4","","","","76",""
"2019-10-10T19:01:27.368Z","4.6379482","-74.0818293","2580.2001953125","23.683","","","0","network","","","","","","","","76",""
"2019-10-10T19:02:02.921Z","4.6379429","-74.0819415","2581.7001953125","22.771","","","0","network","","","","","","","","76",""
"2019-10-10T19:02:35.630Z","4.6379319","-74.0819328","2581.7001953125","23.587","","","0","network","","","","","","","","76",""
"2019-10-10T19:03:07.605Z","4.6380655","-74.0818443","2582.1000976562","23.249","","","0","network","","","","","","","","75",""
"2019-10-10T19:03:39.511Z","4.6383182","-74.0818638","2582.1000976562","25.462","","","0","network","","","","","","","","75",""
