time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-10-22T18:46:23.000Z,4.636881666666667,-74.08241833333334,2574.8,7.3,164.43,0.20640361,10,gps,0.75,0.79,1.09,3.4,,,,17,
2019-10-22T18:50:51.864Z,4.6371682,-74.0825203,2579.10009765625,28.234,,,0,network,,,,,,,,17,"cafetería arquitectura"
2019-10-22T18:51:23.842Z,4.6370717,-74.0823724,2580.0,23.636,,,0,network,,,,,,,,17,
2019-10-22T18:51:58.448Z,4.6371117,-74.0823693,2580.0,25.328,,,0,network,,,,,,,,17,
2019-10-22T18:48:37.000Z,4.637093333333333,-74.08246666666668,2564.7,7.8,254.96,0.9578981,0,gps,0.69,0.79,1.04,3.4,,,,17,
2019-10-22T18:53:05.573Z,4.6373553,-74.0825699,2578.60009765625,24.065,,,0,network,,,,,,,,17,
2019-10-22T18:53:37.254Z,4.6372942,-74.0828036,2581.900146484375,22.443,,,0,network,,,,,,,,17,"el viejo"
2019-10-22T18:54:08.729Z,4.637295,-74.0827934,2578.900146484375,22.568,,,0,network,,,,,,,,17,
2019-10-22T18:54:41.939Z,4.6372915,-74.0828224,2581.900146484375,22.386,,,0,network,,,,,,,,16,
2019-10-22T18:55:13.990Z,4.6372916,-74.0828062,2578.60009765625,22.384,,,0,network,,,,,,,,16,
2019-10-22T18:55:45.726Z,4.6372713,-74.0828398,2580.5,22.702,,,0,network,,,,,,,,16,
2019-10-22T18:56:17.915Z,4.6372754,-74.0828321,2579.10009765625,22.655,,,0,network,,,,,,,,16,
2019-10-22T18:56:49.815Z,4.6372731,-74.0828177,2578.60009765625,22.519,,,0,network,,,,,,,,16,
2019-10-22T18:57:21.763Z,4.6372901,-74.0828252,2579.2001953125,22.581,,,0,network,,,,,,,,16,
2019-10-22T18:57:59.490Z,4.6372729,-74.082767,2579.10009765625,22.859,,,0,network,,,,,,,,16,
2019-10-22T18:58:33.701Z,4.6373645,-74.0825722,2578.60009765625,32.288,,,0,network,,,,,,,,16,
2019-10-22T18:55:16.000Z,4.637648333333333,-74.08215333333332,2599.2,10.0,51.95,1.9142519,9,gps,0.79,0.85,1.16,3.4,,,,16,
2019-10-22T18:59:39.070Z,4.6376508,-74.0819038,2581.60009765625,32.185,,,0,network,,,,,,,,16,"fem miscelánea"
2019-10-22T18:56:20.000Z,4.637813333333334,-74.08190666666665,2574.3,14.2,72.53,0.0,7,gps,0.96,0.90,1.32,3.4,,,,16,
2019-10-22T19:00:49.669Z,4.6378503,-74.0818853,2579.400146484375,23.789,,,0,network,,,,,,,,15,
