time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-10-18T20:07:41.395Z,4.63733633,-74.0856513,2578,7,292.1,0.9884331,10,gps,,,,,,,,80,
2019-10-18T20:07:47.377Z,4.63746688,-74.08585098,2586,7,303,4.221907,12,gps,0.7,1.3,1.5,11,,,,79,
2019-10-18T20:07:50.419Z,4.63743114,-74.08575863,2575,3,303,0.7424285,5,gps,0.8,1.3,1.6,11,,,,79,
2019-10-18T20:07:55.384Z,4.63744371,-74.08575818,2579,7,336.9,2.3762155,12,gps,,,,11,,,,79,
2019-10-18T20:07:59.000Z,4.63747927,-74.08576067,2578,11,,0,12,gps,0.7,1.3,1.4,11,,,,79,
2019-10-18T20:08:02.000Z,4.63749225,-74.08576402,2578,9,,0,6,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:08:05.000Z,4.63750019,-74.0857608,2578,6,22.1,1.560801,9,gps,1,0.9,1.3,11,,,,79,
2019-10-18T20:08:06.811Z,4.6375236,-74.08575141,2578,6,22.1,1.55,0,gps,1,0.9,1.3,11,,,,79,
2019-10-18T20:08:09.209Z,4.63755486,-74.08573881,2578,9,22.1,1.55,0,gps,1,0.9,1.3,11,,,,79,
2019-10-18T20:07:58.451Z,4.6374171,-74.0855866,2579.5,25.907,,,0,network,,,,,,,,79,
2019-10-18T20:08:16.000Z,4.63765913,-74.08580166,2599,9,334.7,0.98954535,12,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:08:19.000Z,4.63769377,-74.08579334,2599,9,17.5,1.580791,8,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:08:22.707Z,4.6375114,-74.0855202,2579.5,22.751,,,0,network,,,,,,,,79,
2019-10-18T20:08:24.000Z,4.63780251,-74.08566537,2598,6,17.5,0.8237718,5,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:08:25.794Z,4.63781296,-74.08566033,2598,9,17.5,0.7034913,0,gps,,,,11,,,,79,
2019-10-18T20:08:30.000Z,4.63785962,-74.08562319,2596,12,17.5,1.9101048,12,gps,0.8,0.8,1.2,11,,,,79,
2019-10-18T20:08:23.586Z,4.6375139,-74.0854963,2579.5,24.074,,,0,network,,,,,,,,79,
2019-10-18T20:08:35.000Z,4.6378781,-74.08558546,2598,7,86.6,1.2845622,10,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:08:36.854Z,4.63787961,-74.08556461,2598,8,86.6,1.2506398,2,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:08:41.000Z,4.637866,-74.08551292,2605,7,92.2,0.89,12,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:08:29.602Z,4.6375512,-74.0853549,2579.90014648437,36.422,,,0,network,,,,,,,,79,
2019-10-18T20:08:46.000Z,4.63783054,-74.08542559,2596,4,100.1,1.5530937,12,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:08:47.844Z,4.63782651,-74.08540349,2595,7,100.1,1.3652838,0,gps,,,,11,,,,79,
2019-10-18T20:08:52.000Z,4.63784174,-74.0853647,2593,7,100.1,0.7905694,14,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:08:53.835Z,4.6378393,-74.0853519,2593,7,100.1,0.7900633,0,gps,0.6,0.8,1,11,,,,79,
2019-10-18T20:08:56.484Z,4.637772,-74.0852335,2579.90014648437,27.289,,,0,network,,,,,,,,79,
2019-10-18T20:08:59.397Z,4.63776062,-74.08532921,2603,6,115.6,1.3761178,10,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:09:01.701Z,4.63774883,-74.08530699,2606,7,115.6,1.2790622,1,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:09:03.961Z,4.63773829,-74.08528356,2607,9,115.6,1.2632102,0,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:09:08.000Z,4.63777631,-74.0852758,2596,9,100.6,1.2865846,13,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:09:09.828Z,4.63777716,-74.08523868,2599,8,100.6,1.1407015,1,gps,0.6,0.8,1,11,,,,79,
2019-10-18T20:09:14.000Z,4.6377535,-74.08519408,2599,7,97.2,1.0331022,13,gps,0.6,0.8,1,11,,,,79,
2019-10-18T20:09:15.824Z,4.63774856,-74.08519045,2598,6,97.2,0.5403703,0,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:09:18.205Z,4.63774405,-74.08517959,2598,9,97.2,0.54,0,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:09:21.406Z,4.6376225,-74.0851407,2596,7,97.2,0.7060453,9,gps,,,,11,,,,79,
2019-10-18T20:09:23.827Z,4.63761608,-74.08512718,2596,9,97.2,0.68359345,0,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:09:26.485Z,4.6378166,-74.0850618,2579.90014648437,23.714,,,0,network,,,,,,,,79,
2019-10-18T20:09:29.408Z,4.63764514,-74.08499955,2596,9,110.2,1.28,9,gps,0.8,0.9,1.1,11,,,,79,
2019-10-18T20:09:31.888Z,4.63763534,-74.08496759,2598,8,110.2,1.1800424,1,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:09:36.000Z,4.6376569,-74.08488635,2592,7,86.4,1.9258505,13,gps,,,,11,,,,79,
2019-10-18T20:09:26.485Z,4.6378046,-74.0850657,2579.90014648437,24.2,,,0,network,,,,,,,,79,
2019-10-18T20:09:41.000Z,4.63765429,-74.08482202,2595,14,98.1,1.4727526,1,gps,0.8,0.9,1.2,11,,,,79,
2019-10-18T20:09:44.000Z,4.63753305,-74.08477472,2592,9,98.1,0.53450906,0,gps,,,,11,,,,79,
2019-10-18T20:09:47.000Z,4.63756101,-74.08472323,2588,10,76.2,1.1500435,13,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:09:35.441Z,4.6378286,-74.0850206,2580.40014648437,24.713,,,0,network,,,,,,,,79,
2019-10-18T20:09:52.000Z,4.63757933,-74.08465366,2589,8,90.5,0.9749359,11,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:09:53.859Z,4.63757751,-74.08463962,2588,9,90.5,0.9924717,1,gps,,,,11,,,,79,
2019-10-18T20:09:58.000Z,4.63764255,-74.08462839,2583,10,29.8,1.6189502,14,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:09:35.441Z,4.6378305,-74.0849972,2580.40014648437,24.698,,,0,network,,,,,,,,79,
2019-10-18T20:10:03.000Z,4.63779707,-74.0846384,2582,9,16.8,1.4856986,13,gps,0.7,,,11,,,,79,
2019-10-18T20:10:04.834Z,4.6378064,-74.0846209,2582,8,16.8,1.1116204,5,gps,0.8,0.9,1.2,11,,,,79,
2019-10-18T20:10:07.210Z,4.63781055,-74.08455298,2586,9,76.7,1.5815499,4,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:09:35.441Z,4.6378202,-74.0846728,2580.40014648437,29.583,,,0,network,,,,,,,,79,
2019-10-18T20:10:13.000Z,4.63775898,-74.08446247,2592,12,78.7,1.7901117,13,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:16.000Z,4.63778785,-74.0844187,2589,10,70.5,1.7810109,11,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:20.586Z,4.6378673,-74.0842436,2580,26.028,,,0,network,,,,,,,,79,
2019-10-18T20:10:20.745Z,4.6377857,-74.0843509,2595,7,70.5,1.1116204,0,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:23.043Z,4.63778971,-74.08432827,2595,9,70.5,1.1101801,0,gps,0.8,0.8,1.1,11,,,,79,
2019-10-18T20:10:26.391Z,4.63784995,-74.08436514,2588,6,70.5,0.8515867,14,gps,0.8,,,11,,,,79,
2019-10-18T20:10:30.577Z,4.6380088,-74.0842245,2579.5,26.181,,,0,network,,,,,,,,79,
2019-10-18T20:10:30.779Z,4.63786693,-74.08432092,2586,7,54.4,1.2258874,5,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:35.000Z,4.63786678,-74.08422936,2587,6,62.4,1.2210243,12,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:36.824Z,4.63786639,-74.08425079,2587,5,62.4,0.83,3,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:39.185Z,4.63787691,-74.08423647,2587,8,62.4,0.83,2,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:41.556Z,4.6379264,-74.08418386,2588,7,51.5,1.5853392,6,gps,1.4,0.9,1.7,11,,,,79,
2019-10-18T20:10:45.000Z,4.63799512,-74.08412067,2589,10,57.8,1.9131649,13,gps,,,,11,,,,79,
2019-10-18T20:10:35.481Z,4.6380939,-74.0840563,2579.5,24.173,,,0,network,,,,,,,,79,
2019-10-18T20:10:51.000Z,4.63794174,-74.08408964,2580,7,64.2,1.1890333,13,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:10:52.896Z,4.63794603,-74.08408015,2580,5,59.1,1.2007082,4,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:10:55.266Z,4.6379735,-74.08404667,2580,5,60.1,1.4043148,5,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:10:44.630Z,4.6380933,-74.0840519,2579.5,24.76,,,0,network,,,,,,,,79,
2019-10-18T20:11:01.000Z,4.6379158,-74.08397172,2579,8,78.7,1.3926234,13,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:11:02.808Z,4.63794886,-74.08395308,2582,7,57.4,1.5274161,6,gps,,,,11,,,,79,
2019-10-18T20:11:07.000Z,4.63801337,-74.08388058,2580,10,49.8,2.0212126,13,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:10:59.636Z,4.6381334,-74.0840458,2579.40014648437,24.898,,,0,network,,,,,,,,79,
2019-10-18T20:11:12.000Z,4.63804323,-74.08381144,2592,8,53,1.208801,5,gps,,,,11,,,,79,
2019-10-18T20:11:15.000Z,4.63806364,-74.08378921,2595,6,66.4,1.3649908,14,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:11:16.881Z,4.63807941,-74.08379011,2592,6,55.5,1.1903782,7,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:11:19.240Z,4.63809905,-74.08376515,2592,7,47.5,1.1601723,3,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:11:23.000Z,4.63816963,-74.08374342,2599,8,39.5,2.4707286,13,gps,0.7,0.8,1,11,,,,79,
2019-10-18T20:11:26.000Z,4.63817399,-74.08372165,2597,7,58.1,1.1001818,3,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:11:27.921Z,4.63820085,-74.08371402,2592,7,48.4,1.2876335,3,gps,0.7,0.8,1.1,11,,,,79,
2019-10-18T20:11:30.256Z,4.63820306,-74.08368193,2590,9,60.2,1.2766361,3,gps,0.7,0.9,1.2,11,,,,79,
2019-10-18T20:11:34.000Z,4.63821102,-74.08361713,2595,7,68.8,1.754537,14,gps,,,,11,,,,79,
