time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2019-10-24T18:22:30.527Z,4.6339581,-74.0850855,2581.900146484375,25.361,,,0,network,,,,,,,,55,
2019-10-24T18:22:42.293Z,4.6340702,-74.0849787,2581.300048828125,23.314,,,0,network,,,,,,,,55,
2019-10-24T18:19:05.000Z,4.6339250000000005,-74.08502833333334,2617.1,15.9,23.69,5.5543675,0,gps,1.02,0.89,1.35,3.4,,,,55,
2019-10-24T18:23:16.760Z,4.6340677,-74.0850114,2582.60009765625,22.753,,,0,network,,,,,,,,55,
2019-10-24T18:23:41.148Z,4.6339033,-74.0850837,2584.7001953125,31.846,,,0,network,,,,,,,,55,
2019-10-24T18:19:56.000Z,4.633641666666667,-74.08495666666666,2604.4,8.4,136.53,0.7293614,8,gps,0.86,0.86,1.22,3.4,,,,55,
2019-10-24T18:20:11.000Z,4.63364,-74.08478166666667,2585.6,9.4,68.4,0.6655358,7,gps,0.96,0.88,1.31,3.4,,,,55,
2019-10-24T18:20:25.000Z,4.633603333333333,-74.08463499999999,2577.4,15.5,0.0,0.0,5,gps,1.44,0.94,1.72,3.4,,,,55,
2019-10-24T18:20:39.000Z,4.633651666666666,-74.08455666666667,2575.0,9.1,62.65,0.7803189,0,gps,1.18,0.89,1.48,3.4,,,,55,
2019-10-24T18:24:50.564Z,4.6336986,-74.0844089,2580.900146484375,31.16,,,0,network,,,,,,,,55,
2019-10-24T18:24:53.815Z,4.6336553,-74.0845715,2580.900146484375,29.4,,,0,network,,,,,,,,55,
2019-10-24T18:21:15.000Z,4.633841666666667,-74.08446833333333,2549.8,9.2,136.58,0.49001557,0,gps,1.65,0.91,1.89,3.4,,,,55,
2019-10-24T18:25:26.544Z,4.6337808,-74.084231,2580.900146484375,22.651,,,0,network,,,,,,,,55,
2019-10-24T18:25:40.579Z,4.6338015,-74.0843493,2580.900146484375,23.911,,,0,network,,,,,,,,55,
2019-10-24T18:25:52.861Z,4.6338646,-74.0844219,2580.900146484375,22.946,,,0,network,,,,,,,,55,
2019-10-24T18:22:28.000Z,4.634031666666667,-74.08422666666667,2571.7,12.4,46.17,1.9091047,7,gps,0.97,0.86,1.30,3.4,,,,55,
2019-10-24T18:22:42.000Z,4.634243333333333,-74.08423333333333,2577.7,10.0,275.64,1.3367336,8,gps,0.85,0.84,1.19,3.4,,,,55,
2019-10-24T18:27:06.913Z,4.6343038,-74.0845891,2581.900146484375,36.546,,,0,network,,,,,,,,55,
2019-10-24T18:27:10.042Z,4.6341034,-74.084569,2581.5,23.309,,,0,network,,,,,,,,55,
2019-10-24T18:23:32.000Z,4.63422,-74.084585,2573.8,10.1,325.58,0.768995,8,gps,0.90,0.83,1.22,3.4,,,,54,
2019-10-24T18:27:43.127Z,4.6347124,-74.084516,2581.900146484375,29.032,,,0,network,,,,,,,,54,
2019-10-24T18:27:54.508Z,4.6342405,-74.0845729,2581.300048828125,25.516,,,0,network,,,,,,,,54,
2019-10-24T18:24:08.000Z,4.634463333333333,-74.08436499999999,2561.0,8.4,78.14,0.97900164,10,gps,0.74,0.80,1.08,3.4,,,,54,
2019-10-24T18:24:28.000Z,4.634391666666666,-74.08415166666667,2567.7,9.3,97.84,1.3743083,0,gps,0.84,0.82,1.18,3.4,,,,54,
2019-10-24T18:24:43.000Z,4.633198333333333,-74.082205,2342.6,20.7,116.51,0.4581028,0,gps,1.17,0.90,1.48,3.4,,,,54,
2019-10-24T18:28:54.662Z,4.6344706,-74.0843037,2581.900146484375,31.534,,,0,network,,,,,,,,54,
2019-10-24T18:29:03.350Z,4.6345371,-74.0841282,2581.900146484375,33.909,,,0,network,,,,,,,,54,
2019-10-24T18:29:16.951Z,4.634382,-74.0839365,2581.900146484375,29.343,,,0,network,,,,,,,,54,
2019-10-24T18:29:50.680Z,4.6342223,-74.0839094,2581.900146484375,32.307,,,0,network,,,,,,,,54,
2019-10-24T18:26:29.000Z,4.634238333333333,-74.08374166666667,2557.4,9.8,85.69,0.59244525,0,gps,0.94,0.84,1.26,3.4,,,,54,
2019-10-24T18:30:40.397Z,4.6347262,-74.0834652,2581.7001953125,26.137,,,0,network,,,,,,,,54,
2019-10-24T18:30:52.659Z,4.6348622,-74.0835196,2581.300048828125,27.783,,,0,network,,,,,,,,54,
2019-10-24T18:27:06.000Z,4.634426666666667,-74.08344166666667,2569.4,7.5,50.92,0.85546833,0,gps,0.74,0.80,1.09,3.4,,,,54,
2019-10-24T18:31:37.744Z,4.6350053,-74.0834891,2581.300048828125,31.789,,,0,network,,,,,,,,54,
2019-10-24T18:31:49.057Z,4.6348084,-74.0828655,2581.300048828125,25.207,,,0,network,,,,,,,,54,
2019-10-24T18:32:23.504Z,4.6347028,-74.0828422,2581.300048828125,28.438,,,0,network,,,,,,,,54,
2019-10-24T18:32:35.344Z,4.6346971,-74.0829351,2581.300048828125,25.571,,,0,network,,,,,,,,54,
2019-10-24T18:29:25.000Z,4.634838333333334,-74.08266333333333,2536.0,15.6,0.0,0.0,5,gps,1.39,0.97,1.70,3.4,,,,52,
2019-10-24T18:33:36.463Z,4.6344449,-74.0827316,2580.2001953125,22.096,,,0,network,,,,,,,,52,
2019-10-24T18:29:58.000Z,4.634518333333333,-74.08245666666667,2552.3,13.7,0.0,0.0,5,gps,1.28,0.91,1.57,3.4,,,,52,
2019-10-24T18:34:09.382Z,4.634548,-74.0827426,2581.2001953125,24.993,,,0,network,,,,,,,,52,
2019-10-24T18:34:22.040Z,4.6348013,-74.0827691,2581.5,22.139,,,0,network,,,,,,,,52,
2019-10-24T18:31:31.000Z,4.6349583333333335,-74.08269666666666,2555.1,12.9,0.0,0.0,8,gps,0.81,0.93,1.23,3.4,,,,52,
2019-10-24T18:31:50.000Z,4.63508,-74.08280500000001,2576.2,9.3,91.54,1.059813,7,gps,1.01,0.90,1.35,3.4,,,,52,
2019-10-24T18:36:13.216Z,4.6351868,-74.0828321,2581.5,31.714,,,0,network,,,,,,,,52,
2019-10-24T18:32:28.000Z,4.635721666666667,-74.08326000000001,2646.4,22.1,0.0,0.0,5,gps,1.50,0.91,1.75,3.4,,,,52,
2019-10-24T18:32:50.000Z,4.63542,-74.08295666666666,2586.0,16.4,270.56,0.0,4,gps,2.93,0.94,3.07,3.4,,,,52,
2019-10-24T18:37:01.299Z,4.6352956,-74.0832662,2581.7001953125,24.731,,,0,network,,,,,,,,52,
2019-10-24T18:38:05.667Z,4.6354728,-74.0833064,2580.5,25.263,,,0,network,,,,,,,,52,
2019-10-24T18:38:43.748Z,4.6353672,-74.083244,2581.7001953125,25.472,,,0,network,,,,,,,,52,
2019-10-24T18:35:22.000Z,4.635385,-74.08290333333333,2586.2,8.2,116.73,0.62899053,7,gps,1.02,0.88,1.34,3.4,,,,52,
2019-10-24T18:35:36.000Z,4.6352183333333326,-74.08284499999999,2570.4,9.4,104.52,1.2291566,0,gps,1.16,0.89,1.46,3.4,,,,52,
2019-10-24T18:35:50.000Z,4.635238333333334,-74.08267000000001,2573.0,8.6,146.86,1.0778283,0,gps,0.88,0.87,1.24,3.4,,,,52,
2019-10-24T18:36:06.000Z,4.63523,-74.08284166666667,2588.6,16.3,0.0,0.0,7,gps,1.04,0.88,1.36,3.4,,,,52,
2019-10-24T18:40:32.765Z,4.635068,-74.0826521,2581.5,23.549,,,0,network,,,,,,,,52,
2019-10-24T18:40:45.964Z,4.6349468,-74.0827631,2581.2001953125,29.024,,,0,network,,,,,,,,52,
2019-10-24T18:37:00.000Z,4.635248333333333,-74.08285166666666,2596.3,9.0,291.44,0.6506089,7,gps,0.96,0.85,1.28,3.4,,,,52,
2019-10-24T18:37:16.000Z,4.630920000000001,-74.07777,2048.7,27.3,0.0,0.0,5,gps,2.16,0.91,2.34,3.4,,,,52,
2019-10-24T18:37:31.000Z,4.635241666666667,-74.08294,2587.9,9.8,0.0,0.0,6,gps,1.33,0.93,1.62,3.4,,,,52,
2019-10-24T18:37:47.000Z,4.635736666666666,-74.08349833333334,2682.0,16.7,312.99,0.44523472,5,gps,1.41,0.90,1.68,3.4,,,,52,
2019-10-24T18:38:03.000Z,4.634946666666666,-74.08259333333334,2609.1,13.6,0.0,0.0,4,gps,2.72,0.91,2.87,3.4,,,,52,
2019-10-24T18:38:22.000Z,4.629571666666666,-74.07624000000001,1862.4,25.5,0.0,0.0,0,gps,1.88,0.91,2.09,3.4,,,,52,
2019-10-24T18:38:40.000Z,4.635676666666667,-74.08323833333334,2654.0,25.5,0.0,0.0,6,gps,1.66,0.90,1.89,3.4,,,,52,
2019-10-24T18:38:58.000Z,4.635163333333334,-74.08268500000001,2577.2,25.6,0.0,0.0,6,gps,1.66,0.90,1.89,3.4,,,,52,
2019-10-24T18:39:13.000Z,4.639880000000001,-74.08780666666667,3129.8,26.7,0.0,0.0,5,gps,1.90,0.91,2.11,3.4,,,,52,
2019-10-24T18:39:32.000Z,4.635201666666667,-74.08269,2587.1,10.0,0.0,0.0,6,gps,1.32,0.93,1.61,3.4,,,,52,
2019-10-24T18:40:06.000Z,4.624840000000001,-74.07161500000001,1386.4,26.2,136.12,0.0,5,gps,1.92,0.91,2.13,3.4,,,,52,
2019-10-24T18:40:21.000Z,4.63558,-74.08309333333334,2620.6,21.5,118.79,1.5987272,5,gps,1.40,0.96,1.70,3.4,,,,52,
2019-10-24T18:40:36.000Z,4.635355000000001,-74.08285666666667,2606.4,17.1,130.09,0.77053916,0,gps,1.12,0.87,1.42,3.4,,,,52,
2019-10-24T18:40:52.000Z,4.644035000000001,-74.09235333333332,3673.9,25.5,103.79,0.0,6,gps,1.69,0.90,1.91,3.4,,,,52,
2019-10-24T18:41:07.000Z,4.63553,-74.083065,2625.5,15.3,73.47,0.49670693,6,gps,1.32,0.93,1.61,3.4,,,,52,
2019-10-24T18:41:24.000Z,4.635226666666667,-74.082735,2591.6,15.2,123.25,0.83642364,6,gps,1.25,0.86,1.52,3.4,,,,52,
2019-10-24T18:42:03.000Z,4.635265,-74.08250166666667,2552.2,12.3,0.0,0.0,4,gps,1.56,0.99,1.85,3.4,,,,52,
2019-10-24T18:42:19.000Z,4.634976666666667,-74.08254000000001,2575.3,15.8,165.73,0.7061989,6,gps,1.23,0.89,1.52,3.4,,,,52,
2019-10-24T18:42:34.000Z,4.6350783333333325,-74.08259666666666,2589.9,17.3,133.47,0.8194378,0,gps,1.39,0.90,1.66,3.4,,,,51,
2019-10-24T18:43:14.000Z,4.635346666666666,-74.08277833333334,2588.2,14.6,0.0,0.0,0,gps,1.31,0.92,1.60,3.4,,,,51,
2019-10-24T18:43:30.000Z,4.634935,-74.08259833333334,2555.7,16.1,0.0,0.0,0,gps,1.23,0.90,1.52,3.4,,,,51,
2019-10-24T18:43:56.000Z,4.63527,-74.082745,2592.9,11.9,0.0,0.0,0,gps,2.13,0.96,2.33,3.4,,,,51,
2019-10-24T18:44:17.000Z,4.634973333333334,-74.08250833333334,2570.0,16.8,133.93,0.56928277,0,gps,1.37,0.92,1.65,3.4,,,,51,
2019-10-24T18:44:32.000Z,4.635268333333333,-74.08281000000001,2596.6,14.8,11.41,0.19302084,6,gps,1.31,0.92,1.60,3.4,,,,51,
2019-10-24T18:44:51.000Z,4.633866666666666,-74.081385,2434.6,25.6,68.78,0.124048054,0,gps,1.88,0.95,2.10,3.4,,,,51,
2019-10-24T18:45:08.000Z,4.635536666666667,-74.08326000000001,2636.4,23.3,139.83,0.0,5,gps,2.01,0.90,2.20,3.4,,,,51,
2019-10-24T18:45:27.000Z,4.634538333333333,-74.08187333333333,2507.5,19.8,0.0,0.0,6,gps,1.31,0.92,1.60,3.4,,,,51,
2019-10-24T18:45:42.000Z,4.635836666666666,-74.08329499999999,2649.2,25.7,49.6,0.11169472,5,gps,1.89,0.95,2.11,3.4,,,,51,
2019-10-24T18:45:59.000Z,4.635245,-74.08274666666667,2574.5,12.7,253.64,0.26250833,7,gps,1.10,0.86,1.40,3.4,,,,51,
2019-10-24T18:46:15.000Z,4.63526,-74.08262500000001,2578.5,13.3,149.78,0.44163167,0,gps,1.10,0.86,1.40,3.4,,,,51,
2019-10-24T18:46:28.000Z,4.635336666666667,-74.08269833333334,2603.1,8.9,164.27,0.42310166,0,gps,0.88,0.84,1.21,3.4,,,,51,
2019-10-24T18:50:39.678Z,4.6351591,-74.0826911,2581.10009765625,24.367,,,0,network,,,,,,,,51,
2019-10-24T18:50:51.186Z,4.6350711,-74.0828266,2581.5,32.1,,,0,network,,,,,,,,51,
2019-10-24T18:47:10.000Z,4.635338333333333,-74.08289666666666,2617.6,15.2,0.0,0.0,5,gps,1.36,0.92,1.64,3.4,,,,51,
2019-10-24T18:47:26.000Z,4.635328333333334,-74.08276333333333,2587.1,13.6,347.06,0.16882889,6,gps,1.30,0.92,1.59,3.4,,,,51,
2019-10-24T18:47:42.000Z,4.6355216666666665,-74.08306833333333,2635.3,16.9,0.0,0.0,5,gps,1.38,0.95,1.68,3.4,,,,51,
2019-10-24T18:48:00.000Z,4.635418333333333,-74.082975,2613.0,14.6,0.0,0.0,6,gps,1.22,0.89,1.51,3.4,,,,51,
2019-10-24T18:48:40.000Z,4.635506666666667,-74.082815,2582.0,11.7,306.9,0.0,0,gps,2.20,0.90,2.38,3.4,,,,51,
2019-10-24T18:52:48.475Z,4.6350553,-74.0828069,2581.10009765625,29.506,,,0,network,,,,,,,,51,
2019-10-24T18:52:58.641Z,4.6350836,-74.0826198,2581.10009765625,31.018,,,0,network,,,,,,,,51,
2019-10-24T18:49:42.000Z,4.635543333333334,-74.082255,2571.7,14.5,203.8,0.0,5,gps,1.50,0.87,1.73,3.4,,,,51,
2019-10-24T18:49:57.000Z,4.635421666666666,-74.08222333333333,2571.4,13.4,0.0,0.0,0,gps,1.22,0.96,1.55,3.4,,,,51,
2019-10-24T18:50:11.000Z,4.63542,-74.08202833333333,2582.2,9.4,1.79,0.8276733,0,gps,0.93,0.88,1.28,3.4,,,,51,
2019-10-24T18:50:27.000Z,4.635238333333334,-74.08177166666665,2615.0,9.6,85.53,0.9661336,6,gps,0.98,0.92,1.34,3.4,,,,51,
2019-10-24T18:50:43.000Z,4.635356666666667,-74.08168833333335,2599.1,8.7,82.63,1.0222384,0,gps,0.85,0.85,1.20,3.4,,,,51,
2019-10-24T18:51:02.000Z,4.635149999999999,-74.08158499999999,2628.6,13.8,0.0,0.0,5,gps,1.29,0.98,1.62,3.4,,,,50,
2019-10-24T18:51:17.000Z,4.635348333333333,-74.081255,2523.8,14.4,0.0,0.0,0,gps,1.08,0.97,1.45,3.4,,,,50,
2019-10-24T18:51:34.000Z,4.635196666666667,-74.08119,2556.3,8.3,17.71,0.7391411,7,gps,0.94,0.85,1.27,3.4,,,,50,
2019-10-24T18:52:07.000Z,4.6354716666666675,-74.08094333333334,2589.4,8.7,80.39,1.0345917,8,gps,0.87,0.87,1.24,3.4,,,,50,
2019-10-24T18:52:22.000Z,4.63557,-74.08098,2559.5,9.2,18.7,0.67016834,0,gps,1.22,0.95,1.55,3.4,,,,50,
2019-10-24T18:52:36.000Z,4.635646666666666,-74.08089166666667,2587.5,10.5,1.53,1.8499117,0,gps,0.94,0.88,1.28,3.4,,,,50,
2019-10-24T18:52:50.000Z,4.635866666666667,-74.08088500000001,2578.6,9.3,350.35,1.0762842,0,gps,0.88,0.84,1.21,3.4,,,,50,
2019-10-24T18:53:04.000Z,4.635983333333333,-74.08091333333333,2573.5,9.6,342.5,1.2234948,8,gps,0.88,0.84,1.21,3.4,,,,50,
2019-10-24T18:53:18.000Z,4.6361550000000005,-74.08079833333333,2566.4,9.1,289.8,1.0438566,8,gps,0.94,0.86,1.28,3.4,,,,50,
2019-10-24T18:53:33.000Z,4.63633,-74.080805,2597.8,12.2,342.5,0.7046547,0,gps,0.94,0.88,1.28,3.4,,,,50,
2019-10-24T18:53:48.000Z,4.636425,-74.08082333333333,2585.4,9.0,319.3,0.7643625,0,gps,0.94,0.88,1.28,3.4,,,,50,
2019-10-24T18:54:03.000Z,4.636565,-74.08083,2595.3,12.9,248.91,3.4136379,7,gps,0.96,0.90,1.32,3.4,,,,50,
2019-10-24T18:54:18.000Z,4.636748333333333,-74.08094333333334,2586.7,11.2,325.22,0.6789186,0,gps,1.11,0.96,1.47,3.4,,,,50,
2019-10-24T18:54:36.000Z,4.636715,-74.08085,2604.5,15.0,0.0,0.0,5,gps,1.41,0.96,1.70,3.4,,,,50,
2019-10-24T18:59:13.828Z,4.6370086,-74.080759,2579.300048828125,23.442,,,0,network,,,,,,,,50,
2019-10-24T18:59:41.641Z,4.6369745,-74.0808754,2579.300048828125,23.577,,,0,network,,,,,,,,50,
2019-10-24T18:59:53.410Z,4.637036,-74.0807592,2579.2001953125,24.016,,,0,network,,,,,,,,50,
2019-10-24T19:00:16.312Z,4.637207,-74.0806993,2579.10009765625,22.551,,,0,network,,,,,,,,50,
2019-10-24T19:00:48.668Z,4.6372994,-74.0808169,2579.10009765625,22.885,,,0,network,,,,,,,,50,
2019-10-24T19:02:07.683Z,4.6374057,-74.080742,2579.0,22.632,,,0,network,,,,,,,,50,
2019-10-24T18:58:23.000Z,4.637646666666667,-74.08057166666667,2578.0,10.9,0.0,0.0,4,gps,2.35,0.93,2.53,3.4,,,,50,
2019-10-24T18:58:40.000Z,4.637625,-74.080825,2565.3,17.8,258.99,1.7829977,0,gps,1.65,0.93,1.90,3.4,,,,50,
2019-10-24T18:59:02.000Z,4.637948333333334,-74.08074333333334,2587.2,12.0,164.43,0.0,0,gps,1.15,0.84,1.43,3.4,,,,50,
2019-10-24T18:59:17.000Z,4.637758333333333,-74.0811,2568.0,7.9,236.79,0.70722836,0,gps,0.91,0.89,1.27,3.4,,,,50,
2019-10-24T19:03:25.186Z,4.6376959,-74.0812061,2580.0,27.638,,,0,network,,,,,,,,50,
2019-10-24T18:59:41.000Z,4.63772,-74.08133666666666,2589.0,6.9,284.83,0.287215,0,gps,0.81,0.83,1.16,3.4,,,,50,
2019-10-24T19:03:53.066Z,4.6377332,-74.0814393,2582.900146484375,31.344,,,0,network,,,,,,,,50,
2019-10-24T19:00:07.000Z,4.637706666666666,-74.08153,2573.6,12.0,69.74,3.2787805,9,gps,0.81,0.84,1.17,3.4,,,,50,
2019-10-24T19:04:18.377Z,4.6377893,-74.081756,2580.2001953125,37.317,,,0,network,,,,,,,,49,
2019-10-24T19:00:32.000Z,4.6377033333333335,-74.08180333333333,2568.4,8.4,233.1,1.0140028,8,gps,0.97,0.92,1.34,3.4,,,,49,
2019-10-24T19:04:43.772Z,4.6376331,-74.0820802,2581.60009765625,34.22,,,0,network,,,,,,,,49,
2019-10-24T19:05:09.247Z,4.6377936,-74.0819085,2580.2001953125,22.522,,,0,network,,,,,,,,49,
2019-10-24T19:01:23.000Z,4.637626666666667,-74.08213,2600.0,15.6,0.0,0.0,0,gps,1.21,0.95,1.54,3.4,,,,49,
2019-10-24T19:05:34.594Z,4.6377161,-74.0820677,2580.900146484375,22.86,,,0,network,,,,,,,,49,
2019-10-24T19:02:01.000Z,4.6373966666666675,-74.082565,2704.6,9.2,300.83,0.77517164,7,gps,0.93,0.88,1.28,3.4,,,,49,
2019-10-24T19:06:22.691Z,4.6373309,-74.0826742,2578.900146484375,25.324,,,0,network,,,,,,,,49,
2019-10-24T19:06:32.940Z,4.63738,-74.0828428,2579.2001953125,23.056,,,0,network,,,,,,,,49,
2019-10-24T19:02:50.000Z,4.637485,-74.08280166666667,2616.5,6.7,239.4,0.38758582,0,gps,0.74,0.82,1.11,3.4,,,,49,
2019-10-24T19:03:04.000Z,4.637408333333333,-74.08297833333333,2595.4,6.4,252.79,0.20177111,0,gps,0.82,0.84,1.17,3.4,,,,49,
2019-10-24T19:03:18.000Z,4.63747,-74.08279833333333,2588.3,6.4,12.4,0.20383,9,gps,0.82,0.84,1.17,3.4,,,,49,
2019-10-24T19:03:48.000Z,4.637478333333333,-74.082705,2570.8,16.1,93.87,0.0,0,gps,1.26,0.89,1.54,3.4,,,,49,
2019-10-24T19:07:59.037Z,4.6375865,-74.0826453,2578.800048828125,30.424,,,0,network,,,,,,,,49,
2019-10-24T19:04:10.000Z,4.637748333333334,-74.08259500000001,2581.9,10.1,195.39,0.16985834,0,gps,1.86,0.89,2.06,3.4,,,,49,
2019-10-24T19:04:26.000Z,4.63753,-74.08281000000001,2571.6,12.8,73.5,0.69281614,6,gps,1.49,0.89,1.74,3.4,,,,49,
